subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name,FG_time,BG_time,FG_propo
2,0,CompNeu024.jpg,1.0,neu,FV,study1,0,CompNeu024.ias,0.047619047619047616,0.6507936507936507,0.06818181818181818
2,0,CompNeu030.jpg,2.0,neu,FV,study1,0,CompNeu030.ias,0.13953488372093023,0.6356589147286822,0.18
2,0,H064ps.jpg,3.0,emo,FV,study1,0,H064ps.ias,0.36220472440944884,0.6377952755905512,0.36220472440944884
2,0,2375ps.jpg,2.0,emo,FV,study1,0,2375ps.ias,0.75,0.234375,0.7619047619047619
2,0,6315ps.jpg,3.0,emo,FV,study1,0,6315ps.ias,0.016129032258064516,0.7580645161290323,0.020833333333333332
2,0,CompNeu006.jpg,1.0,neu,FV,study1,0,CompNeu006.ias,0.44166666666666665,0.375,0.5408163265306123
2,0,Faces_172ps.jpg,4.0,emo,FV,study1,0,Faces_172ps.ias,0.0,0.7404580152671756,0.0
2,0,H087ps.jpg,3.0,emo,FV,study1,0,H087ps.ias,0.7751937984496124,0.0852713178294573,0.900900900900901
2,0,CompNeu013.jpg,1.0,neu,FV,study1,0,CompNeu013.ias,0.0,0.6183206106870229,0.0
2,0,2718ps.jpg,3.0,emo,FV,study1,0,2718ps.ias,0.0,0.12878787878787878,0.0
2,0,7361ps.jpg,1.0,emo,FV,study1,1,7361ps.ias,0.0,0.08955223880597014,0.0
2,0,CompNeu011.jpg,1.0,neu,FV,study1,0,CompNeu011.ias,0.0,0.19047619047619047,0.0
2,0,6821ps.jpg,3.0,emo,FV,study1,0,6821ps.ias,0.045454545454545456,0.7196969696969697,0.05940594059405941
2,0,H025ps.jpg,3.0,emo,FV,study1,0,H025ps.ias,0.047244094488188976,0.7165354330708661,0.061855670103092786
2,0,CompNeu046.jpg,1.0,neu,FV,study1,0,CompNeu046.ias,0.0,0.5241935483870968,0.0
2,0,H037ps.jpg,2.0,emo,FV,study1,0,H037ps.ias,0.0,0.366412213740458,0.0
2,0,CompNeu019.jpg,1.0,neu,FV,study1,0,CompNeu019.ias,0.12121212121212122,0.7575757575757576,0.13793103448275862
2,0,2730ps.jpg,3.0,emo,FV,study1,0,2730ps.ias,0.3106060606060606,0.6893939393939394,0.3106060606060606
2,0,CompNeu029.jpg,1.0,neu,FV,study1,0,CompNeu029.ias,0.03125,0.953125,0.031746031746031744
2,0,H084ps.jpg,2.0,emo,FV,study1,0,H084ps.ias,0.12,0.336,0.2631578947368421
2,0,Objects_003ps.jpg,2.0,emo,FV,study1,0,Objects_003ps.ias,0.296875,0.421875,0.41304347826086957
2,0,Faces_147ps.jpg,2.0,emo,FV,study1,0,Faces_147ps.ias,0.0,0.7674418604651163,0.0
2,0,CompNeu058.jpg,1.0,neu,FV,study1,0,CompNeu058.ias,0.015267175572519083,0.5419847328244275,0.0273972602739726
2,0,CompNeu012.jpg,1.0,neu,FV,study1,0,CompNeu012.ias,0.0,0.5234375,0.0
2,0,H041ps.jpg,5.0,emo,FV,study1,0,H041ps.ias,0.016129032258064516,0.12903225806451613,0.11111111111111112
2,0,230ps.jpg,2.0,emo,FV,study1,0,230ps.ias,0.109375,0.5625,0.16279069767441862
2,0,CompNeu034.jpg,1.0,neu,FV,study1,0,CompNeu034.ias,0.0,0.39849624060150374,0.0
2,0,People_070ps.jpg,3.0,emo,FV,study1,0,People_070ps.ias,0.015384615384615385,0.9230769230769231,0.01639344262295082
2,0,H036ps.jpg,3.0,emo,FV,study1,0,H036ps.ias,0.0,0.5546875,0.0
2,0,2095ps.jpg,4.0,emo,FV,study1,0,2095ps.ias,0.7560975609756098,0.21138211382113825,0.7815126050420168
2,0,3500ps.jpg,4.0,emo,FV,study1,0,3500ps.ias,0.11851851851851852,0.6222222222222222,0.16
2,0,CompNeu020.jpg,1.0,neu,FV,study1,0,CompNeu020.ias,0.0,0.5615384615384615,0.0
2,0,2710ps.jpg,3.0,emo,FV,study1,0,2710ps.ias,0.0,0.9534883720930233,0.0
2,0,3225ps.jpg,4.0,emo,FV,study1,0,3225ps.ias,0.0,0.8571428571428571,0.0
2,0,CompNeu014.jpg,1.0,neu,FV,study1,0,CompNeu014.ias,0.016260162601626018,0.3170731707317073,0.04878048780487806
